id,total_credit,gender,education,married_status,age,repay_sep,repay_aug,repay_jul,repay_jun,repay_may,repay_apr,bill_sep,bill_aug,bill_jul,bill_jun,bill_may,bill_apr,payment_sep,payment_aug,payment_jul,payment_jun,payment_may,payment_apr,payment_default
USER_10700,140000.0,male,university,married,73.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,135206.0,135316.0,134943.0,135772.0,138675.0,137197.0,5082.0,5008.0,5000.0,6016.0,5018.0,5264.0,0
USER_12705,270000.0,male,graduate school,single,33.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,9711.0,9363.0,13951.0,8938.0,15280.0,18002.0,9391.0,13999.0,8964.0,15325.0,18028.0,211.0,1
USER_2045,130000.0,male,university,single,32.0,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,No consumption,27495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_26595,390000.0,male,university,single,29.0,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,1246.0,1476.0,3436.0,4868.0,5781.0,6681.0,2000.0,2000.0,1500.0,1000.0,1000.0,1000.0,0
USER_3193,150000.0,female,graduate school,single,25.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,42437.0,35082.0,19538.0,13277.0,3200.0,0.0,2265.0,2538.0,277.0,200.0,0.0,0.0,0
USER_3704,140000.0,female,university,married,46.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,780.0,1
USER_23613,310000.0,female,graduate school,married,34.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,270776.0,263983.0,215686.0,186680.0,82775.0,107595.0,11080.0,8054.0,7037.0,2010.0,50186.0,2011.0,1
USER_17617,500000.0,female,graduate school,single,31.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,1779.0,644.0,1138.0,643.0,628.0,905.0,644.0,1138.0,643.0,630.0,905.0,3111.0,0
USER_26505,400000.0,female,university,married,49.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,389.0,389.0,389.0,320.0,14185.0,389.0,390.0,390.0,321.0,14255.0,390.0,390.0,1
USER_17414,30000.0,female,university,single,47.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,15089.0,16039.0,17080.0,17302.0,17521.0,17893.0,1500.0,1600.0,800.0,800.0,800.0,800.0,0
USER_9270,70000.0,female,university,single,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,23790.0,23880.0,24843.0,25338.0,25461.0,26008.0,1425.0,1388.0,883.0,906.0,952.0,877.0,1
USER_16978,30000.0,female,university,married,30.0,payment delay for 1 month,payment delay for 3 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,28720.0,27977.0,27248.0,29281.0,28511.0,30952.0,0.0,0.0,2800.0,0.0,2900.0,0.0,1
USER_8941,200000.0,female,high school,married,67.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,188072.0,166668.0,159513.0,150852.0,151996.0,147690.0,17014.0,15019.0,15000.0,15000.0,10000.0,10000.0,0
USER_15315,150000.0,female,graduate school,married,37.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,61137.0,62350.0,63653.0,64955.0,66249.0,67637.0,2230.0,2306.0,2356.0,2372.0,2456.0,2631.0,0
USER_2245,240000.0,male,graduate school,married,34.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,228.0,23282.0,48595.0,37573.0,26296.0,15788.0,23295.0,49000.0,37573.0,26296.0,7000.0,46495.0,0
USER_22921,250000.0,female,university,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Use of revolving credit,Use of revolving credit,4883.0,3090.0,1404.0,5208.0,59006.0,12072.0,2500.0,1000.0,5208.0,54000.0,5000.0,10000.0,0
USER_24982,200000.0,male,graduate school,married,42.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_22641,320000.0,female,university,married,33.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,3077.0,1651.0,1060.0,4070.0,2695.0,7544.0,1661.0,1060.0,4070.0,2700.0,7544.0,3563.0,0
USER_14066,60000.0,female,high school,married,38.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,26583.0,24825.0,23027.0,12947.0,390.0,700.0,1864.0,1206.0,259.0,390.0,700.0,13628.0,1
USER_9260,360000.0,female,university,married,43.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,1999.0,10145.0,4005.0,19158.0,3569.0,31171.0,10145.0,4723.0,19158.0,3569.0,31171.0,3283.0,1
USER_20036,250000.0,female,graduate school,married,32.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,3829.0,4360.0,4420.0,18311.0,2887.0,4768.0,4374.0,4423.0,18311.0,2887.0,4768.0,591.0,0
USER_2878,160000.0,female,university,single,23.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,122339.0,137278.0,136572.0,95115.0,96847.0,101443.0,18518.0,3358.0,0.0,3200.0,8000.0,4366.0,1
USER_10905,20000.0,female,high school,married,47.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,19753.0,19728.0,19763.0,20240.0,18955.0,15255.0,1401.0,1306.0,2000.0,0.0,800.0,800.0,1
USER_28122,290000.0,female,university,married,39.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,-70.0,9540.0,390.0,3184.0,390.0,390.0,10000.0,800.0,3184.0,390.0,390.0,6617.0,0
USER_24175,260000.0,male,graduate school,single,30.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,182329.0,181133.0,177351.0,175130.0,182154.0,188264.0,10000.0,10000.0,10000.0,10000.0,10000.0,17000.0,1
USER_2116,80000.0,female,university,married,44.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,76992.0,73036.0,17576.0,5616.0,25439.0,25833.0,2000.0,1000.0,4554.0,21000.0,1000.0,1000.0,1
USER_5267,230000.0,male,graduate school,married,41.0,Paid in full,Paid in full,Paid in full,No consumption,No consumption,No consumption,9360.0,9650.0,0.0,0.0,0.0,0.0,9650.0,0.0,0.0,0.0,0.0,0.0,1
USER_21763,130000.0,female,graduate school,single,24.0,Use of revolving credit,Paid in full,Paid in full,payment delay for 2 months,Use of revolving credit,Use of revolving credit,9920.0,5500.0,670.0,670.0,670.0,670.0,5555.0,670.0,0.0,0.0,0.0,0.0,0
USER_10067,30000.0,female,university,married,34.0,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,30082.0,29315.0,30369.0,29787.0,30284.0,29057.0,0.0,1750.0,1025.0,1100.0,1500.0,1000.0,1
USER_9272,60000.0,male,graduate school,single,31.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,60705.0,62352.0,60745.0,58828.0,55606.0,58551.0,3200.0,0.0,4580.0,0.0,4727.0,0.0,0
USER_23260,10000.0,female,university,married,37.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,5050.0,3704.0,6222.0,974.0,8834.0,6010.0,5011.0,6222.0,984.0,8834.0,0.0,6481.0,1
USER_27571,20000.0,male,graduate school,married,52.0,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,Paid in full,Use of revolving credit,21192.0,19965.0,390.0,390.0,780.0,780.0,1600.0,390.0,390.0,780.0,0.0,10400.0,0
USER_2897,210000.0,female,university,single,37.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_103,480000.0,male,graduate school,married,63.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,422069.0,431342.0,479432.0,487066.0,471145.0,469961.0,16078.0,55693.0,17000.0,0.0,18000.0,24200.0,1
USER_3187,70000.0,male,university,single,26.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,46599.0,45578.0,48505.0,47427.0,48447.0,45145.0,0.0,4000.0,0.0,2000.0,1700.0,3000.0,1
USER_24159,20000.0,male,university,single,28.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,No consumption,780.0,1180.0,0.0,410.0,0.0,-2000.0,1180.0,0.0,410.0,1000.0,2000.0,2000.0,1
USER_5433,80000.0,male,university,single,28.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,77701.0,19577.0,22033.0,57522.0,58939.0,60790.0,2000.0,2800.0,36000.0,2500.0,3000.0,5000.0,0
USER_17599,30000.0,female,university,married,30.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,24061.0,25156.0,25949.0,28478.0,27754.0,28186.0,1800.0,1500.0,3000.0,0.0,1001.0,2500.0,0
USER_17106,60000.0,female,high school,married,25.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,60340.0,58556.0,57251.0,57826.0,22544.0,26675.0,2200.0,2600.0,2300.0,3000.0,5000.0,2000.0,1
USER_905,80000.0,female,university,single,40.0,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,57364.0,58637.0,59863.0,62860.0,63976.0,63293.0,2200.0,2200.0,4000.0,1777.0,0.0,2000.0,1
USER_2433,30000.0,female,university,married,34.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,31746.0,32743.0,32931.0,30727.0,29679.0,30088.0,1800.0,1100.0,0.0,1000.0,2327.0,0.0,1
USER_5374,190000.0,male,graduate school,single,33.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,137502.0,127014.0,120826.0,112211.0,110396.0,113386.0,6112.0,4202.0,4200.0,4200.0,5000.0,4200.0,1
USER_24438,210000.0,male,university,single,35.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,131956.0,134755.0,139089.0,140488.0,143649.0,146834.0,5000.0,6507.0,5200.0,5500.0,5500.0,5510.0,0
USER_24377,230000.0,male,university,single,40.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,119730.0,120912.0,111819.0,93007.0,92122.0,61583.0,5000.0,0.0,3700.0,3986.0,2900.0,1057.0,0
USER_17548,110000.0,female,university,married,38.0,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,41619.0,40650.0,41744.0,42783.0,47476.0,45355.0,0.0,1750.0,1750.0,5400.0,700.0,1000.0,1
USER_20708,10000.0,male,university,married,44.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,6436.0,6398.0,5295.0,5635.0,8735.0,6745.0,3012.0,2000.0,3009.0,4000.0,0.0,0.0,0
USER_12496,50000.0,male,graduate school,single,26.0,payment delay for 2 months,payment delay for 2 months,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,2467.0,-368.0,1465.0,2282.0,2397.0,2470.0,0.0,2000.0,1000.0,300.0,300.0,2000.0,0
USER_24191,280000.0,male,graduate school,married,30.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,166037.0,166291.0,162992.0,134154.0,161057.0,167490.0,12126.0,39102.0,5000.0,30000.0,10000.0,10000.0,1
USER_10210,20000.0,female,university,single,46.0,payment delay for 1 month,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,15481.0,16537.0,15979.0,16410.0,17142.0,17705.0,1600.0,0.0,1000.0,1000.0,1000.0,650.0,1
USER_20293,80000.0,female,high school,others,52.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,77086.0,77411.0,78686.0,66217.0,56167.0,53190.0,3000.0,5086.0,1750.0,2012.0,1630.0,2165.0,0
USER_4703,200000.0,female,high school,married,41.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Use of revolving credit,Paid in full,0.0,340.0,0.0,148.0,148.0,198.0,340.0,0.0,148.0,0.0,198.0,7296.0,0
USER_8500,260000.0,female,university,single,35.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,188.0,188.0,188.0,188.0,194.0,188.0,188.0,188.0,188.0,194.0,188.0,221.0,1
USER_12505,560000.0,male,university,married,43.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,168211.0,139873.0,142391.0,145345.0,148177.0,139831.0,5060.0,4827.0,4974.0,4942.0,4573.0,4074.0,1
USER_26816,30000.0,male,university,married,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,22503.0,24802.0,29367.0,28108.0,26717.0,11693.0,3000.0,5000.0,0.0,1003.0,1000.0,1000.0,0
USER_27090,150000.0,male,university,single,35.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,66662.0,61331.0,56523.0,56737.0,51005.0,47471.0,2116.0,2549.0,2406.0,2000.0,1655.0,2111.0,1
USER_29279,160000.0,male,university,married,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,No consumption,112022.0,85788.0,67093.0,30166.0,0.0,0.0,4342.0,4017.0,2190.0,3990.0,0.0,0.0,0
USER_16304,500000.0,female,graduate school,single,33.0,Use of revolving credit,Paid in full,Paid in full,Paid in full,Use of revolving credit,Paid in full,30267.0,14773.0,18129.0,18934.0,21687.0,16438.0,14773.0,18129.0,18941.0,16687.0,16438.0,415.0,1
USER_25909,80000.0,female,university,married,32.0,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,No consumption,5988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_7834,130000.0,male,university,single,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,55348.0,55400.0,0.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,1
USER_1986,50000.0,female,university,single,49.0,payment delay for 2 months,Use of revolving credit,Paid in full,Paid in full,Paid in full,Use of revolving credit,38947.0,37799.0,3.0,18080.0,12227.0,13296.0,2000.0,1000.0,19000.0,12500.0,2000.0,2000.0,0
USER_7415,10000.0,female,university,single,23.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1
USER_9161,360000.0,female,graduate school,single,30.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,-28.0,-28.0,1072.0,1980.0,10780.0,2036.0,0.0,1100.0,2025.0,10819.0,2110.0,5600.0,0
USER_2141,60000.0,female,graduate school,single,22.0,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,58841.0,60970.0,58082.0,59882.0,19663.0,29343.0,3700.0,1400.0,2000.0,500.0,30000.0,1100.0,0
USER_24046,50000.0,male,university,single,25.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,29827.0,30863.0,31897.0,29652.0,20483.0,19909.0,1536.0,1570.0,1316.0,1680.0,722.0,822.0,1
USER_10310,60000.0,male,university,single,42.0,payment delay for 1 month,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,60560.0,56471.0,36057.0,35077.0,69251.0,71478.0,2065.0,1988.0,2500.0,62731.0,3600.0,1600.0,1
USER_70,20000.0,male,university,single,22.0,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,18565.0,17204.0,17285.0,18085.0,11205.0,5982.0,0.0,1200.0,1000.0,500.0,1000.0,0.0,1
